"","GeneSymbol","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B","GeneName","ENTREZID"
"227115_at","LINC02762",-1.04875568,7.75324931,-3.62527372146468,0.00164813852630141,0.035689568643289,1.04875568,-1.18022533495351,"long intergenic non-protein coding RNA 2762","283140"
"1552325_at","CFAP53",-1.50377987,4.143513125,-3.62356744188668,0.00165473553521052,0.0357599467935318,1.50377987,-1.1839383101149,"cilia and flagella associated protein 53","220136"
"232181_at","PPARGC1B",-1.25727906,9.49965387,-3.62240040707178,0.00165926266168726,0.0358024172410061,1.25727906,-1.18647768247203,"PPARG coactivator 1 beta","133522"
"208028_s_at","GPX5",-2.16317215,3.873242785,-3.6223546357335,0.00165944046545304,0.0358024172410061,2.16317215,-1.18657727432333,"glutathione peroxidase 5","2880"
"227771_at","LIFR",-1.75775234,8.43370059,-3.62204861409329,0.00166062972333226,0.0358024172410061,1.75775234,-1.18724312790272,"LIF receptor subunit alpha","3977"
"233902_at","GUCA1C",-1.04694508,5.36964706,-3.61975513830311,0.00166956942521073,0.035956817509958,1.04694508,-1.19223305443715,"guanylate cyclase activator 1C","9626"
"204378_at","BCAS1",-2.75500075,9.946369175,-3.61970529451988,0.00166976423699649,0.035956817509958,2.75500075,-1.19234149380115,"brain enriched myelin associated protein 1","8537"
"242771_at","TTN",-1.75875022,4.65438768,-3.61744973474177,0.00167860349458616,0.0360177452428728,1.75875022,-1.1972483868767,"titin","7273"
"215129_at","PIK3C2G",-3.70888751,8.584670795,-3.61455344549788,0.00169002145024898,0.0360854023365455,3.70888751,-1.20354839369367,"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma","5288"
"224973_at","TENT5A",-1.3208221,10.85855485,-3.61327819498782,0.00169507310709246,0.036128202335247,1.3208221,-1.20632204182278,"terminal nucleotidyltransferase 5A","55603"
"244076_at","NEXMIF",-2.04535572,5.29565764,-3.60955148425415,0.00170992131143334,0.0363067758068419,2.04535572,-1.2144266018495,"neurite extension and migration factor","340533"
"210807_s_at","SLC16A7",-1.77079944,8.14358637,-3.60916188345728,0.00171148097551932,0.0363109372268602,1.77079944,-1.21527379136002,"solute carrier family 16 member 7","9194"
"235827_at","TAB1",-1.02958488,6.5941704,-3.60883920597151,0.00171277379255734,0.0363109372268602,1.02958488,-1.215975443625,"TGF-beta activated kinase 1 (MAP3K7) binding protein 1","10454"
"232243_at","MCPH1",-2.09599916,5.32094234,-3.60855380443117,0.00171391806549846,0.0363211124926854,2.09599916,-1.21659603137934,"microcephalin 1","79648"
"202528_at","GALE",-1.24604514,10.26003528,-3.60643646481933,0.00172243079877035,0.0364477471590395,1.24604514,-1.22119978597163,"UDP-galactose-4-epimerase","2582"
"1564573_at","IFITM10",-1.30488325,4.113364355,-3.60618476485988,0.00172344552531945,0.0364477471590395,1.30488325,-1.22174702851541,"interferon induced transmembrane protein 10","402778"
"234999_at","C19orf47",-1.81112406,4.81585789,-3.60602852511216,0.00172407570141822,0.0364477471590395,1.81112406,-1.22208671943345,"chromosome 19 open reading frame 47","126526"
"207074_s_at","SLC18A1",-1.54164896,5.32605592,-3.60590847343041,0.00172456007133855,0.0364477471590395,1.54164896,-1.22234772979081,"solute carrier family 18 member A1","6570"
"219476_at","C1orf116",-1.63951775,10.843584925,-3.60408125260055,0.00173194891547694,0.0365615084763328,1.63951775,-1.22632019376093,"chromosome 1 open reading frame 116","79098"
"235171_at","TOX-DT",-1.43317737,7.690549565,-3.60264407720228,0.0017377824470589,0.0366062725080246,1.43317737,-1.22944443208963,"TOX divergent transcript","100505501"
"1553945_at","GPHB5",-1.28809167,5.792826805,-3.60218979104902,0.00173963043533808,0.0366145225068235,1.28809167,-1.230431947351,"glycoprotein hormone subunit beta 5","122876"
"229168_at","COL23A1",-1.82423917,5.839523335,-3.60198959056216,0.00174044544522937,0.0366145225068235,1.82423917,-1.23086713092386,"collagen type XXIII alpha 1 chain","91522"
"1552421_a_at","CALR3",-2.028425445,2.9708988875,-3.59979600787883,0.00174940016509276,0.0366762173232309,2.028425445,-1.23563512710719,"calreticulin 3","125972"
"203240_at","FCGBP",-3.14668164,10.76461268,-3.59964272868485,0.0017500275830542,0.0366762173232309,3.14668164,-1.23596827731027,"Fc gamma binding protein","8857"
"229598_at","COBLL1",-1.28378407,7.365748495,-3.59945438082236,0.00175079885164394,0.0366762173232309,1.28378407,-1.23637764534015,"cordon-bleu WH2 repeat protein like 1","22837"
"209839_at","DNM3",-1.29454964,7.89336318,-3.59851180878747,0.00175466364550289,0.0367431002749408,1.29454964,-1.23842623838361,"dynamin 3","26052"
"221874_at","ELAPOR1",-2.79233793,10.108421335,-3.59475525321619,0.00177015029870815,0.0369086416436213,2.79233793,-1.24658981728743,"endosome-lysosome associated apoptosis and autophagy regulator 1","57535"
"238663_x_at","GRIA4",-3.13583066,4.65978957,-3.59446685995434,0.00177134477682419,0.0369086416436213,3.13583066,-1.24721647789157,"glutamate ionotropic receptor AMPA type subunit 4","2893"
"208482_at","SSTR1",-1.71831111,4.315688395,-3.59343390537722,0.00177562963436137,0.0369649623308578,1.71831111,-1.2494609502185,"somatostatin receptor 1","6751"
"1557136_at","ATP13A4",-2.62205373,6.454663845,-3.59316371821351,0.00177675209886592,0.0369649623308578,2.62205373,-1.25004801181614,"ATPase 13A4","84239"
"204311_at","ATP1B2",-1.08245273,6.047284555,-3.59071029894089,0.0017869766580219,0.0370789179420673,1.08245273,-1.25537842965948,"ATPase Na+/K+ transporting subunit beta 2","482"
"396_f_at","EPOR",-1.32690578,7.8582243,-3.59024704948249,0.00178891374061224,0.0370909589563802,1.32690578,-1.25638483462283,"erythropoietin receptor","2057"
"243585_at","ATP13A5",-1.8771949,5.38354792,-3.5896582231816,0.00179137891346237,0.037127991695813,1.8771949,-1.25766402037901,"ATPase 13A5","344905"
"216687_x_at","UGT2B15",-3.19765606,7.07202031,-3.58596519112767,0.00180691669254678,0.0372596636675651,3.19765606,-1.2656860232607,"UDP glucuronosyltransferase family 2 member B15","7366"
"1557826_at","LINC01252",-1.69620215,5.764845625,-3.58221595667633,0.0018228268713329,0.0374112488478155,1.69620215,-1.27382858001245,"long intergenic non-protein coding RNA 1252","338817"
"230397_at","SAR1B",-1.0112224,6.42368536,-3.58221377774411,0.00182283615785241,0.0374112488478155,1.0112224,-1.27383331174971,"secretion associated Ras related GTPase 1B","51128"
"217824_at","UBE2J1",-1.0876247,10.42884715,-3.58179354924597,0.00182462802675568,0.0374339727440402,1.0876247,-1.2747458639987,"ubiquitin conjugating enzyme E2 J1","51465"
"206002_at","ADGRG2",-3.861577005,7.8624068575,-3.58054392941921,0.00182996671645225,0.0374872350026327,3.861577005,-1.27745937569492,"adhesion G protein-coupled receptor G2","10149"
"213332_at","PAPPA2",-1.3190493,6.42063795,-3.57982844705978,0.00183303036723144,0.0375218776968846,1.3190493,-1.27901294624111,"pappalysin 2","60676"
"205243_at","SLC13A3",-2.31854466,5.13194652,-3.57819696199531,0.00184003520939584,0.0376042389878382,2.31854466,-1.28255527712595,"solute carrier family 13 member 3","64849"
"207859_s_at","CHRNB3",-1.29693656,5.16848432,-3.57619058748539,0.00184868584575902,0.0376590531359442,1.29693656,-1.28691117386818,"cholinergic receptor nicotinic beta 3 subunit","1142"
"228878_s_at","CFC1B",-1.67372995,5.024757395,-3.57576484019146,0.00185052663769082,0.0376825117004638,1.67372995,-1.28783542578502,"cryptic, EGF-CFC family member 1B","653275"
"213716_s_at","SECTM1",-1.09835504,8.88224553,-3.57399841067424,0.00185818342083131,0.0377384257929708,1.09835504,-1.29166993934231,"secreted and transmembrane 1","6398"
"237086_at","FOXA1",-1.35644776,7.74925107,-3.57321683457385,0.00186158120650909,0.0377384257929708,1.35644776,-1.2933664504463,"forkhead box A1","3169"
"221392_at","TAS2R4",-1.22077607,5.174521655,-3.57274716618177,0.00186362596508498,0.0377384257929708,1.22077607,-1.29438589294391,"taste 2 receptor member 4","50832"
"240200_at","SULT1C2",-2.49786228,9.62338231,-3.5716884720217,0.00186824324231897,0.0377899368382501,2.49786228,-1.29668375920908,"sulfotransferase family 1C member 2","6819"
"205800_at","SLC3A1",-1.231002428,1.955172616,-3.57068910667516,0.00187261211415283,0.0378643000522581,1.231002428,-1.29885273828932,"solute carrier family 3 member 1","6519"
"221413_at","KCNAB3",-1.03508903,5.842920835,-3.5676457397832,0.00188597875811895,0.0379131511280051,1.03508903,-1.30545723552941,"potassium voltage-gated channel subfamily A regulatory beta subunit 3","9196"
"1552673_at","RFX6",-3.02872095,7.125133075,-3.56723037856268,0.00188781032635464,0.0379131511280051,3.02872095,-1.30635854151589,"regulatory factor X6","222546"
"229600_s_at","CPD",-1.65569956,4.4823595,-3.56654507997719,0.00189083603767783,0.037952077958897,1.65569956,-1.30784555071909,"carboxypeptidase D","1362"
"241866_at","SLC16A7",-1.55334708,7.61338746,-3.56610424744463,0.00189278491479544,0.0379633217961999,1.55334708,-1.30880207207175,"solute carrier family 16 member 7","9194"
"222262_s_at","ETNK1",-1.31088605,10.385113575,-3.56567187783979,0.00189469830108589,0.0379738378342636,1.31088605,-1.30974020906623,"ethanolamine kinase 1","55500"
"227015_at","ASPHD2",-1.289502,8.6997538,-3.56508519064437,0.00189729764494763,0.0379871816200255,1.289502,-1.31101314375613,"aspartate beta-hydroxylase domain containing 2","57168"
"229185_at","LIFR",-1.9455177,4.47095148,-3.56178932853586,0.00191196556607659,0.0382358146763853,1.9455177,-1.31816344364438,"LIF receptor subunit alpha","3977"
"227071_at","ZNF414",-1.421624,5.61657195,-3.56138440354162,0.00191377533626395,0.0382580133492619,1.421624,-1.31904183384268,"zinc finger protein 414","84330"
"210239_at","IRX5",-2.02106536,6.79109625,-3.56001066470137,0.00191992770554893,0.0383249533774691,2.02106536,-1.32202169938363,"iroquois homeobox 5","10265"
"228036_s_at","FBXO2",-1.19800386,2.12966036,-3.55910224207714,0.00192400682959424,0.0383923625576879,1.19800386,-1.32399209851578,"F-box protein 2","26232"
"214279_s_at","NDRG2",-1.01905566,7.3787186,-3.55763712015315,0.00193060372053447,0.0384296522216541,1.01905566,-1.32716979706749,"NDRG family member 2","57447"
"226612_at","UBE2QL1",-1.99223554,7.78763778,-3.55759455778988,0.00193079569552599,0.0384296522216541,1.99223554,-1.32726210675334,"ubiquitin conjugating enzyme E2 QL1","134111"
"219230_at","TMEM100",-1.99051759,9.225481105,-3.55636366107808,0.00193635572583526,0.0385162653243129,1.99051759,-1.32993159761,"transmembrane protein 100","55273"
"1569290_s_at","GRIA3",-2.81049705,4.608844655,-3.55631933185475,0.00193655625745837,0.0385162653243129,2.81049705,-1.33002773275894,"glutamate ionotropic receptor AMPA type subunit 3","2892"
"1560495_at","METTL14-DT",-1.92725241,3.729551655,-3.55277177858174,0.00195267079598321,0.0387381261866407,1.92725241,-1.337720442663,"METTL14 divergent transcript","101929741"
"217127_at","CTH",-1.04797325,9.453469625,-3.55178791506734,0.0019571632845002,0.0387429046270994,1.04797325,-1.3398536476561,"cystathionine gamma-lyase","1491"
"217090_at","ADAM3A",-1.01941932,5.22702419,-3.54984615782853,0.00196605957601303,0.0388305845374837,1.01941932,-1.34406341908548,"ADAM metallopeptidase domain 3A (pseudogene)","1587"
"215443_at","TSHR",-2.121055954,4.404468603,-3.54938350287993,0.00196818512997067,0.0388305845374837,2.121055954,-1.34506640000139,"thyroid stimulating hormone receptor","7253"
"223876_at","SPATA16",-1.25971406,5.15668467,-3.54867925099608,0.00197142498730844,0.0388374194450451,1.25971406,-1.34659308627171,"spermatogenesis associated 16","83893"
"226363_at","ABCC5",-1.0184684,9.96354755,-3.54841570993535,0.00197263873818802,0.0388374194450451,1.0184684,-1.34716437903214,"ATP binding cassette subfamily C member 5","10057"
"207222_at","PLA2G10",-1.78224225,10.140416975,-3.54780563374787,0.00197545129789985,0.0388374194450451,1.78224225,-1.3484868442191,"phospholipase A2 group X","8399"
"1552478_a_at","IRF6",-1.24428107,5.463659135,-3.54605470392315,0.00198354534921129,0.0389491324333839,1.24428107,-1.35228210088968,"interferon regulatory factor 6","3664"
"1554970_at","PDILT",-3.341110375,6.8475688725,-3.54596392844898,0.00198396586789162,0.0389491324333839,3.341110375,-1.35247885293231,"protein disulfide isomerase like, testis expressed","204474"
"232656_at","NAALADL2",-1.23358104,6.65801422,-3.54331038341383,0.0019962973258491,0.0390789675226637,1.23358104,-1.35822987166926,"N-acetylated alpha-linked acidic dipeptidase like 2","254827"
"209987_s_at","ASCL1",-2.10993315,4.148968185,-3.54159558663967,0.00200430638643229,0.039130721478101,2.10993315,-1.36194590208459,"achaete-scute family bHLH transcription factor 1","429"
"240857_at","DNAH9",-1.769359694,3.169522543,-3.54099653550634,0.00200711174171154,0.0391352593311393,1.769359694,-1.36324398675468,"dynein axonemal heavy chain 9","1770"
"214696_at","MIR22HG",-1.1072069,11.53242265,-3.5394798071677,0.00201423187752845,0.0391765761652447,1.1072069,-1.36653039678892,"MIR22 host gene","84981"
"236442_at","DPF3",-1.16446662,5.56877671,-3.53834739412589,0.00201956409366804,0.0392393983018125,1.16446662,-1.36898390333054,"double PHD fingers 3","8110"
"229496_at","CLP1",-1.3973586,3.1867535,-3.53806194719052,0.00202091037532756,0.0392516073786979,1.3973586,-1.36960233369679,"cleavage factor polyribonucleotide kinase subunit 1","10978"
"1552915_at","IFNL2",-1.96622336,5.38554594,-3.53778966461318,0.0020221953921037,0.0392626182753089,1.96622336,-1.37019223398139,"interferon lambda 2","282616"
"226960_at","CXCL17",-4.57678575,9.034671915,-3.53448705932787,0.00203784599116163,0.0393970650401603,4.57678575,-1.3773466235225,"C-X-C motif chemokine ligand 17","284340"
"230381_at","RHEX",-1.21925789,8.224621405,-3.53433103742678,0.00203858830056011,0.0393970650401603,1.21925789,-1.37768457934705,"regulator of hemoglobinization and erythroid cell expansion","440712"
"1553600_at","TMIE",-2.20545269,5.044742795,-3.52904810565703,0.00206388075693233,0.03962046595746,2.20545269,-1.38912609900472,"transmembrane inner ear","259236"
"223789_s_at","GTPBP2",-1.59752263,4.004114185,-3.52846941846252,0.00206666997005164,0.03962046595746,1.59752263,-1.39037918698476,"GTP binding protein 2","54676"
"209160_at","AKR1C3",-1.43507205,13.681951625,-3.52667467748275,0.00207534405790201,0.0396779071656267,1.43507205,-1.3942652566963,"aldo-keto reductase family 1 member C3","8644"
"220831_at","GCNT4",-2.06258332,4.1949503,-3.52663396001123,0.0020755412629647,0.0396779071656267,2.06258332,-1.394353415815,"glucosaminyl (N-acetyl) transferase 4","51301"
"207392_x_at","UGT2B15",-2.69150012,8.88660033,-3.526339698974,0.00207696699237354,0.0396779071656267,2.69150012,-1.39499052682864,"UDP glucuronosyltransferase family 2 member B15","7366"
"220727_at","KCNK10",-1.5475324,7.60746663,-3.52469245816365,0.00208496588787997,0.0398168040236946,1.5475324,-1.39855680919872,"potassium two pore domain channel subfamily K member 10","54207"
"234313_at","NCOR1",-1.05028615,5.157182695,-3.52285833300177,0.00209390795978577,0.0398653561324093,1.05028615,-1.40252730717199,"nuclear receptor corepressor 1","9611"
"234878_at","ZC3H12B",-1.83770642,4.40472916,-3.52282507210258,0.0020940704675314,0.0398653561324093,1.83770642,-1.40259930627497,"zinc finger CCCH-type containing 12B","340554"
"1562301_at","C8orf34",-2.579841022,3.237486129,-3.52223609830076,0.00209695016167441,0.03989239738676,2.579841022,-1.40387422186643,"chromosome 8 open reading frame 34","116328"
"1553798_a_at","FBXL13",-2.37812787,7.892440995,-3.52067213152772,0.00210461585786482,0.0399825823588461,2.37812787,-1.4072594387059,"F-box and leucine rich repeat protein 13","222235"
"206952_at","G6PC1",-2.244842828,2.035032976,-3.52035928504147,0.00210615256425931,0.0399978782392768,2.244842828,-1.40793656102785,"glucose-6-phosphatase catalytic subunit 1","2538"
"220047_at","SIRT4",-1.29986413,6.202302105,-3.51948581298188,0.00211044891913546,0.0400516468773798,1.29986413,-1.40982703293918,"sirtuin 4","23409"
"1556666_a_at","TTC6",-1.85091359,6.276699465,-3.5186476927642,0.00211457949619796,0.040075867127073,1.85091359,-1.41164090388588,"tetratricopeptide repeat domain 6","319089"
"207761_s_at","TMT1A",-1.8950324,12.7312291,-3.51835420988254,0.00211602777190288,0.040075867127073,1.8950324,-1.41227604298213,"thiol methyltransferase 1A","25840"
"1569380_a_at","HERPUD1",-1.52856052,6.05059111,-3.51815168815615,0.00211702774276131,0.040075867127073,1.52856052,-1.41271432288193,"homocysteine inducible ER protein with ubiquitin like domain 1","9709"
"227226_at","MRAP2",-1.57771315,9.347550825,-3.51777841572354,0.00211887203048303,0.0400862727566296,1.57771315,-1.41352211334127,"melanocortin 2 receptor accessory protein 2","112609"
"238628_s_at","TRAPPC2L",-1.0406916,6.56867268,-3.51709332359683,0.00212226109105469,0.0401087539417266,1.0406916,-1.41500466099912,"trafficking protein particle complex subunit 2L","51693"
"202972_s_at","FAM13A",-1.03126141,8.591075155,-3.51643737451126,0.00212551098303794,0.0401285611179556,1.03126141,-1.41642408839131,"family with sequence similarity 13 member A","10144"
"202879_s_at","CYTH1",-1.44124376,5.03299019,-3.51561408252735,0.00212959690436341,0.0401657246121721,1.44124376,-1.41820555860409,"cytohesin 1","9267"
"236385_at","CHRNA7",-1.6940775,8.06228775,-3.51415626674896,0.00213685087488273,0.0402307680650253,1.6940775,-1.42135982917651,"cholinergic receptor nicotinic alpha 7 subunit","1139"
"231166_at","GPR155",-2.75354654,9.70198763,-3.51342798213167,0.00214048385972861,0.0402583264639359,2.75354654,-1.42293551703651,"G protein-coupled receptor 155","151556"
"221166_at","FGF23",-1.75036611,4.284416265,-3.51312654970463,0.00214198930688724,0.0402727872606807,1.75036611,-1.42358766504205,"fibroblast growth factor 23","8074"
"231168_at","PTMA",-1.01953224,3.08723697,-3.5122804742176,0.00214622043845845,0.0402969101898063,1.01953224,-1.42541808598066,"prothymosin alpha","5757"
"208260_at","AVPR1B",-1.49633428,5.10610551,-3.51154181290925,0.00214992112588518,0.0403170732871416,1.49633428,-1.42701605145389,"arginine vasopressin receptor 1B","553"
"205505_at","GCNT1",-1.15071879,9.733228455,-3.50925397708089,0.00216142304428228,0.0404138194202243,1.15071879,-1.43196495463588,"glucosaminyl (N-acetyl) transferase 1","2650"
"242601_at","HEPACAM2",-2.85928908,7.78952626,-3.50769174478391,0.00216931180579527,0.0405217365841669,2.85928908,-1.43534390117678,"HEPACAM family member 2","253012"
"220745_at","IL19",-1.98810112,5.93293826,-3.50754331586998,0.0021700627949145,0.0405219205300376,1.98810112,-1.4356649216034,"interleukin 19","29949"
"229854_at","OBSCN",-1.01619947,6.235227115,-3.50690063733387,0.00217331743545153,0.0405549934414035,1.01619947,-1.43705486775035,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","84033"
"1565131_x_at","MAP3K2",-1.20884128,4.92406498,-3.5060807946758,0.0021774762374496,0.0405962824814644,1.20884128,-1.43882789831964,"mitogen-activated protein kinase kinase kinase 2","10746"
"224240_s_at","CCL28",-1.46853807,8.376244225,-3.5055800452884,0.00218002023019309,0.0405969366777272,1.46853807,-1.43991080104099,"C-C motif chemokine ligand 28","56477"
"1555963_x_at","B3GNT7",-1.51801878,9.37917711,-3.50165723531065,0.00220005097652649,0.0408423020347059,1.51801878,-1.44839303419818,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7","93010"
"1553808_a_at","NKX2-3",-1.85902062,7.32328549,-3.50124622133557,0.00220216015360426,0.0408423020347059,1.85902062,-1.44928165080264,"NK2 homeobox 3","159296"
"241767_at","LOC101928087",-1.27979878,5.69743604,-3.49860919341798,0.00221573982809621,0.0409878033397743,1.27979878,-1.45498242261662,"uncharacterized LOC101928087","101928087"
"1563405_at","ATP4B",-2.13634401,5.006019225,-3.49855830682776,0.00221600268262227,0.0409878033397743,2.13634401,-1.45509242140747,"ATPase H+/K+ transporting subunit beta","496"
"207017_at","RAB27B",-2.8507867,6.69868084,-3.49595712269666,0.00222948001611811,0.0410841994881219,2.8507867,-1.46071482016524,"RAB27B, member RAS oncogene family","5874"
"217590_s_at","TRPA1",-2.06063886,8.87841647,-3.49514029485967,0.00223372879451836,0.0411070756783208,2.06063886,-1.46248019590929,"transient receptor potential cation channel subfamily A member 1","8989"
"237804_at","DNAH11",-1.6956745,3.43818211,-3.49422556936085,0.00223849624413196,0.0411188319794545,1.6956745,-1.46445705222948,"dynein axonemal heavy chain 11","8701"
"226844_at","MOB3B",-1.0540828,10.5084592,-3.49402406870756,0.00223954778754357,0.0411188319794545,1.0540828,-1.46489251033989,"MOB kinase activator 3B","79817"
"242871_at","PAQR5",-1.51813167,8.555446265,-3.49391087442401,0.00224013871183895,0.0411188319794545,1.51813167,-1.46513712943714,"progestin and adipoQ receptor family member 5","54852"
"231491_at","LINC00113",-1.42990192,4.98692917,-3.49389686371893,0.00224021186458664,0.0411188319794545,1.42990192,-1.46516740723001,"long intergenic non-protein coding RNA 113","54088"
"1566647_s_at","LDC1P",-1.620269179,3.3949859405,-3.49330427776059,0.00224330802819914,0.0411188319794545,1.620269179,-1.46644799027095,"leucine decarboxylase 1, pseudogene","149086"
"1556996_at","LEPROT",-2.197079036,2.416528946,-3.49248552396479,0.00224759280499605,0.041135772700256,2.197079036,-1.46821724953224,"leptin receptor overlapping transcript","54741"
"216298_at","TRGC2",-2.124715503,4.6704241985,-3.49102494845276,0.00225525641113787,0.0412119466173005,2.124715503,-1.47137321805689,"T cell receptor gamma constant 2","6967"
"239618_at","SEC16B",-1.28262703,5.605718575,-3.48751953029094,0.00227375423281858,0.0414044077367224,1.28262703,-1.4789464976939,"SEC16 homolog B, endoplasmic reticulum export factor","89866"
"214779_s_at","SGSM3",-1.0238154,10.1591722,-3.48679404689944,0.00227760114028715,0.0414081718947174,1.0238154,-1.48051366916146,"small G protein signaling modulator 3","27352"
"206844_at","FBP2",-4.0148564,6.48168765,-3.4836842062658,0.00229416382671138,0.0415803898866118,4.0148564,-1.48723069478616,"fructose-bisphosphatase 2","8789"
"228528_at","MIR29B2CHG",-1.6090096,9.6533965,-3.48262894624845,0.0022998108892825,0.0416364769442122,1.6090096,-1.48950969161125,"MIR29B2 and MIR29C host gene","100128537"
"1564803_at","KRTAP11-1",-1.28457282,3.23735529,-3.48231972689941,0.00230146821609425,0.0416526894124307,1.28457282,-1.49017747091556,"keratin associated protein 11-1","337880"
"206068_s_at","ACADL",-2.56186779,5.990789295,-3.48170693945748,0.00230475604958785,0.0416898725796178,2.56186779,-1.49150078828419,"acyl-CoA dehydrogenase long chain","33"
"1568648_a_at","LOC100505851",-2.190708324,4.238895628,-3.48165261688948,0.00230504773311723,0.0416898725796178,2.190708324,-1.49161809575232,"uncharacterized LOC100505851","100505851"
"229030_at","CAPN8",-2.71361386,10.94999447,-3.48121963832361,0.0023073738970163,0.0417181441201609,2.71361386,-1.49255308226107,"calpain 8","388743"
"208142_at","EDDM3A",-2.07514478,4.35464314,-3.47968919123676,0.00231561468211494,0.0417934914162631,2.07514478,-1.49585777707942,"epididymal protein 3A","10876"
"1553734_at","AK7",-1.10837693,6.201647135,-3.47854918199123,0.00232177192248958,0.0418393374337589,1.10837693,-1.49831919930403,"adenylate kinase 7","122481"
"211652_s_at","LBP",-1.0689077,6.07791819,-3.47785849345905,0.00232551018609513,0.0418393374337589,1.0689077,-1.49981039879633,"lipopolysaccharide binding protein","3929"
"231083_at","ETV5",-1.40659154,4.86046364,-3.47776583071081,0.00232601216120886,0.0418393374337589,1.40659154,-1.50001045328222,"ETS variant transcription factor 5","2119"
"211843_x_at","CYP3A7-CYP3A51P",-1.37165407,8.195743065,-3.47708522729676,0.00232970240898509,0.0418474886152754,1.37165407,-1.50147980911734,"CYP3A7-CYP3A51P readthrough","100861540"
"1562671_s_at","LINC02833",-1.00424903,5.520988245,-3.47423164486731,0.00234523733034692,0.0420126700416772,1.00424903,-1.50763974652228,"long intergenic non-protein coding RNA 2833","105370629"
"216291_at","ZNF440",-2.209260066,2.844358437,-3.47253217085208,0.00235453759410489,0.0420919326945726,2.209260066,-1.51130783415272,"zinc finger protein 440","126070"
"224096_at","MIR4755",-1.38251397,5.535049895,-3.46899983554417,0.00237398416130375,0.0423069048302747,1.38251397,-1.51893067815626,"microRNA 4755","100616434"
"233033_at","ZEB2",-1.705817027,3.2651366865,-3.46564369720419,0.00239260685591952,0.0425417170235446,1.705817027,-1.52617174031665,"zinc finger E-box binding homeobox 2","9839"
"210575_at","NUDC",-1.87768896,4.13996363,-3.46211234646224,0.00241235671589265,0.0426984795860896,1.87768896,-1.53378919833252,"nuclear distribution C, dynein complex regulator","10726"
"220923_s_at","PNMA3",-1.54505741,5.750681915,-3.45958868796917,0.00242656885461827,0.042825258917448,1.54505741,-1.53923193639615,"PNMA family member 3","29944"
"1555236_a_at","PGC",-5.2810514,11.7785353,-3.4592388459308,0.0024285454906134,0.0428463132298443,5.2810514,-1.53998636755851,"progastricsin","5225"
"1558174_at","FAM43A",-1.45606752,2.78419059,-3.45784471610466,0.00243643815676928,0.0429625596786712,1.45606752,-1.54299263062616,"family with sequence similarity 43 member A","131583"
"212592_at","JCHAIN",-2.67230535,13.580552375,-3.45767836765984,0.00243738159528087,0.0429625596786712,2.67230535,-1.54335132216704,"joining chain of multimeric IgA and IgM","3512"
"243793_at","AHDC1",-1.70831742,4.23142411,-3.45678289173206,0.00244246641820477,0.0429948008420303,1.70831742,-1.54528214196219,"AT-hook DNA binding motif containing 1","27245"
"1564251_at","EMID1",-1.85179821,4.367045135,-3.45621955556407,0.00244567057303867,0.0430235001869013,1.85179821,-1.54649674800426,"EMI domain containing 1","129080"
"211166_at","FAM153A",-1.56131364,5.56663086,-3.45561843780397,0.00244909417521747,0.0430698694210407,1.56131364,-1.54779276697633,"family with sequence similarity 153 member A","285596"
"201242_s_at","ATP1B1",-1.0738351,14.40637055,-3.45381215246249,0.00245941002415932,0.043143070475916,1.0738351,-1.55168684833218,"ATPase Na+/K+ transporting subunit beta 1","481"
"216543_at","ATXN3L",-1.913319999,2.6235840645,-3.45293785097901,0.00246441854693932,0.0431865654018933,1.913319999,-1.55357155130437,"ataxin 3 like","92552"
"231982_at","SMIM24",-2.38013996,9.68479602,-3.45254218128952,0.00246668847059182,0.04321249347312,2.38013996,-1.55442444900057,"small integral membrane protein 24","284422"
"1562066_at","TRIQK",-1.992588458,2.835374741,-3.4506190000725,0.00247775087167389,0.0433327952739361,1.992588458,-1.55856971385813,"triple QxxK/R motif containing","286144"
"206121_at","AMPD1",-2.67523754,7.47939779,-3.45056478613632,0.00247806342254647,0.0433327952739361,2.67523754,-1.5586865603348,"adenosine monophosphate deaminase 1","270"
"215563_s_at","MST1L",-1.82012726,8.04068739,-3.45044341404588,0.0024787632898547,0.0433327952739361,1.82012726,-1.55894815029867,"macrophage stimulating 1 like (pseudogene)","11223"
"216775_at","USP53",-1.04014379,5.908737045,-3.44958164942353,0.00248373806292341,0.0433565782994173,1.04014379,-1.56080542979322,"ubiquitin specific peptidase 53","54532"
"232178_at","ZNF503-AS2",-2.01311393,3.300097055,-3.44946208116593,0.00248442907749565,0.0433565782994173,2.01311393,-1.56106311582451,"ZNF503 antisense RNA 2","100131213"
"204988_at","FGB",-2.9593966,6.63929319,-3.44841130368124,0.00249050990455011,0.0433958114390879,2.9593966,-1.56332760091742,"fibrinogen beta chain","2244"
"236655_at","TPD52",-1.11338938,9.70815421,-3.44746900812638,0.00249597537455942,0.0434484906371702,1.11338938,-1.56535817160718,"tumor protein D52","7163"
"215042_at","BMP6",-1.8562011,3.67259153,-3.44745560376132,0.00249605320697488,0.0434484906371702,1.8562011,-1.56538705604392,"bone morphogenetic protein 6","654"
